customer_id,name,age,country,income
CUST0000549,Carlos Diaz,18,UAE,152194.21
CUST0000550,Ahmed Bello,61,Nigeria,131609.67
CUST0000551,Ahmed Bello,36,USA,197749.38
CUST0000552,Carlos Diaz,69,USA,77907.56
CUST0000553,John Smith,40,USA,174774.24
CUST0000554,John Smith,25,Canada,24438.79
CUST0000555,Fatima Ali,56,Canada,12075.47
CUST0000556,John Smith,62,UK,155589.22
CUST0000557,Mary Johnson,52,UAE,131517.71
CUST0000558,Carlos Diaz,59,Nigeria,13135.46
CUST0000559,Carlos Diaz,21,UK,25954.31
CUST0000560,Aisha Musa,20,Canada,42001.54
CUST0000561,Ahmed Bello,40,Nigeria,165168.3
CUST0000562,David Brown,58,Nigeria,10941.9
CUST0000563,Aisha Musa,67,UK,128039.26
CUST0000564,Mary Johnson,38,Nigeria,173660.79
CUST0000565,Wei Zhang,66,USA,82893.7
CUST0000566,David Brown,74,USA,156465.19
CUST0000567,Wei Zhang,19,UAE,77185.23
CUST0000568,Aisha Musa,31,Nigeria,91296.56
CUST0000569,John Smith,49,Nigeria,37432.86
CUST0000570,John Smith,60,Canada,179910.5
CUST0000571,Aisha Musa,30,Nigeria,72166.07
CUST0000572,John Smith,36,UAE,187821.09
CUST0000573,David Brown,71,UAE,83493.56
CUST0000574,Carlos Diaz,68,UK,138487.3
CUST0000575,Wei Zhang,67,Canada,94113.13
CUST0000576,Fatima Ali,69,Canada,108229.08
CUST0000577,David Brown,29,Nigeria,54390.34
CUST0000578,Fatima Ali,49,Canada,179323.34
CUST0000579,Wei Zhang,47,Nigeria,79064.53
CUST0000580,Fatima Ali,72,UK,113617.87
CUST0000581,John Smith,21,Nigeria,69070.14
CUST0000582,David Brown,27,UAE,57939.53
CUST0000583,Aisha Musa,67,Nigeria,152627.14
CUST0000584,David Brown,44,UK,92290.89
CUST0000585,Fatima Ali,38,USA,97345.47
CUST0000586,Ahmed Bello,40,UAE,170049.23
CUST0000587,Ahmed Bello,21,USA,43249.79
CUST0000588,Fatima Ali,68,Nigeria,64735.19
CUST0000589,David Brown,71,Nigeria,164518.38
CUST0000590,Mary Johnson,57,UAE,63202.95
CUST0000591,Carlos Diaz,52,UK,148896.24
CUST0000592,Aisha Musa,64,UK,76605.97
CUST0000593,Ahmed Bello,53,UAE,68706.89
CUST0000594,Aisha Musa,27,Nigeria,176969.6
CUST0000595,Wei Zhang,72,Nigeria,47566.06
CUST0000596,Wei Zhang,35,USA,135091.28
CUST0000597,Mary Johnson,35,Nigeria,104305.96
CUST0000598,Mary Johnson,27,USA,99190.87
CUST0000599,Mary Johnson,64,Canada,85547.96
CUST0000600,Fatima Ali,66,Canada,62515.78
CUST0000601,Fatima Ali,36,Canada,58665.23
CUST0000602,Ahmed Bello,62,USA,129464.78
CUST0000603,Aisha Musa,56,Nigeria,179051.09
CUST0000604,Aisha Musa,24,Canada,87810.41
CUST0000605,Mary Johnson,73,UK,48921.5
CUST0000606,Ahmed Bello,57,USA,7749.38
CUST0000607,Carlos Diaz,55,USA,132306.67
CUST0000608,Wei Zhang,31,Canada,187277.27
CUST0000609,John Smith,44,Canada,181894.81
CUST0000610,Wei Zhang,44,UK,85635.46
CUST0000611,Wei Zhang,36,UAE,148201.89
CUST0000612,John Smith,24,Canada,20767.86
CUST0000613,Aisha Musa,19,Nigeria,102546.35
CUST0000614,John Smith,50,Nigeria,74796.82
CUST0000615,Wei Zhang,38,USA,19443.62
CUST0000616,John Smith,26,UAE,172539.77
CUST0000617,Fatima Ali,55,Canada,147438.45
CUST0000618,Fatima Ali,52,UK,75188.04
CUST0000619,Carlos Diaz,46,USA,137343.18
CUST0000620,Ahmed Bello,24,UK,182469.55
CUST0000621,Ahmed Bello,39,Nigeria,17086.43
CUST0000622,Mary Johnson,33,Nigeria,50511.81
CUST0000623,Fatima Ali,54,Canada,160013.32
CUST0000624,David Brown,69,USA,135520.81
CUST0000625,Fatima Ali,45,Nigeria,173085.94
CUST0000626,David Brown,21,USA,160825.48
CUST0000627,Mary Johnson,70,Canada,85122.14
CUST0000628,Fatima Ali,58,Canada,129114.88
CUST0000629,Carlos Diaz,22,UAE,183376.4
CUST0000630,Ahmed Bello,51,Canada,92571.47
CUST0000631,Ahmed Bello,48,UAE,146004.43
CUST0000632,Carlos Diaz,42,UK,11166.92
CUST0000633,Ahmed Bello,23,Canada,94875.31
CUST0000634,Mary Johnson,19,USA,135102.34
CUST0000635,David Brown,72,Nigeria,117651.1
CUST0000636,Carlos Diaz,61,UK,150766.9
CUST0000637,Fatima Ali,68,Nigeria,122639.64
CUST0000638,Mary Johnson,66,UAE,51934.29
CUST0000639,Aisha Musa,28,UAE,19291.68
CUST0000640,Wei Zhang,45,Canada,90120.17
CUST0000641,John Smith,62,Canada,62829.43
CUST0000642,David Brown,64,USA,186693.82
CUST0000643,Fatima Ali,45,Nigeria,138749.25
CUST0000644,John Smith,34,Nigeria,45654.89
CUST0000645,Fatima Ali,47,Nigeria,129833.63
CUST0000646,Wei Zhang,33,Nigeria,178946.54
CUST0000647,Aisha Musa,34,Canada,52752.34
CUST0000648,Wei Zhang,70,Canada,174427.07
CUST0000649,John Smith,58,Nigeria,23961.03
CUST0000650,David Brown,25,UAE,199873.17
CUST0000651,Ahmed Bello,47,UK,42284.34
CUST0000652,Wei Zhang,51,UAE,51813.06
CUST0000653,Aisha Musa,23,UK,161803.99
CUST0000654,Aisha Musa,69,Nigeria,49115.73
CUST0000655,Fatima Ali,46,UK,40696.03
CUST0000656,David Brown,59,UK,4833.0
CUST0000657,Ahmed Bello,32,Canada,55506.54
CUST0000658,Mary Johnson,52,Canada,193830.78
CUST0000659,John Smith,64,Nigeria,33525.73
CUST0000660,Fatima Ali,38,Nigeria,139911.12
CUST0000661,John Smith,65,UK,28494.63
CUST0000662,Ahmed Bello,56,UK,19672.95
CUST0000663,Aisha Musa,55,USA,116682.48
CUST0000664,Aisha Musa,55,UK,98249.94
CUST0000665,Fatima Ali,40,Nigeria,141489.84
CUST0000666,Fatima Ali,69,USA,26198.28
CUST0000667,David Brown,26,UK,15396.91
CUST0000668,Mary Johnson,48,Nigeria,188762.1
CUST0000669,Fatima Ali,61,UAE,21132.38
CUST0000670,Mary Johnson,19,USA,20429.49
CUST0000671,Ahmed Bello,62,Canada,17962.17
CUST0000672,Aisha Musa,33,Canada,83575.66
CUST0000673,Ahmed Bello,31,USA,7657.06
CUST0000674,Carlos Diaz,65,UAE,193720.98
CUST0000675,John Smith,52,USA,61876.38
CUST0000676,Carlos Diaz,18,USA,156711.09
CUST0000677,Mary Johnson,46,UAE,65474.87
CUST0000678,Mary Johnson,22,UAE,102159.3
CUST0000679,Ahmed Bello,70,USA,139416.22
CUST0000680,Ahmed Bello,39,UAE,113627.47
CUST0000681,Fatima Ali,18,Canada,27794.31
CUST0000682,Fatima Ali,27,Nigeria,66496.92
CUST0000683,Mary Johnson,58,UAE,191439.73
CUST0000684,Aisha Musa,61,USA,126867.36
CUST0000685,Wei Zhang,55,Nigeria,153166.18
CUST0000686,Mary Johnson,27,UAE,117379.2
CUST0000687,Carlos Diaz,44,UAE,196114.27
CUST0000688,John Smith,35,USA,134684.81
CUST0000689,Fatima Ali,74,UAE,136146.98
CUST0000690,Carlos Diaz,25,Nigeria,190400.73
CUST0000691,Wei Zhang,35,USA,89014.61
CUST0000692,John Smith,33,Nigeria,48748.15
CUST0000693,Carlos Diaz,19,UK,42640.24
CUST0000694,Mary Johnson,73,Canada,180567.35
CUST0000695,Carlos Diaz,48,USA,116198.46
CUST0000696,Mary Johnson,44,Canada,103227.84
CUST0000697,Aisha Musa,54,UK,174935.13
CUST0000698,David Brown,55,Nigeria,192426.57
CUST0000699,Fatima Ali,59,UK,131949.94
CUST0000700,Carlos Diaz,59,UK,23467.96
CUST0000701,John Smith,20,UK,46878.31
CUST0000702,David Brown,57,Canada,147623.49
CUST0000703,David Brown,46,UK,82090.08
CUST0000704,Carlos Diaz,32,USA,193079.52
CUST0000705,Fatima Ali,36,Canada,128371.69
CUST0000706,Mary Johnson,49,Nigeria,73528.77
CUST0000707,Mary Johnson,40,Canada,194159.12
CUST0000708,Mary Johnson,52,USA,119504.01
CUST0000709,Mary Johnson,24,Canada,173209.91
CUST0000710,David Brown,28,UK,133595.3
CUST0000711,Carlos Diaz,23,Canada,2332.96
CUST0000712,Fatima Ali,41,UAE,9651.28
CUST0000713,David Brown,22,Nigeria,138759.75
CUST0000714,Mary Johnson,43,Nigeria,114976.19
CUST0000715,Ahmed Bello,70,Nigeria,90813.57
CUST0000716,John Smith,45,UK,163402.7
CUST0000717,Ahmed Bello,45,USA,60543.68
CUST0000718,Wei Zhang,25,Nigeria,153205.2
CUST0000719,Ahmed Bello,53,Canada,77835.15
CUST0000720,Aisha Musa,31,UK,57172.66
CUST0000721,John Smith,47,USA,27355.95
CUST0000722,Fatima Ali,51,Nigeria,142269.9
CUST0000723,Wei Zhang,22,Canada,154031.5
CUST0000724,Wei Zhang,42,USA,81346.53
CUST0000725,Fatima Ali,44,USA,170043.06
CUST0000726,Mary Johnson,68,Canada,186538.52
CUST0000727,Wei Zhang,32,Canada,189039.41
CUST0000728,Fatima Ali,27,UAE,131760.73
CUST0000729,David Brown,73,Canada,101301.31
CUST0000730,Fatima Ali,36,UAE,19439.5
CUST0000731,Carlos Diaz,20,Canada,176427.63
CUST0000732,Fatima Ali,22,Nigeria,155043.54
CUST0000733,Mary Johnson,69,Nigeria,124271.86
CUST0000734,John Smith,68,UK,95805.15
CUST0000735,Carlos Diaz,37,UAE,171035.68
CUST0000736,Fatima Ali,36,USA,103084.79
CUST0000737,Carlos Diaz,43,Nigeria,38671.93
CUST0000738,Wei Zhang,66,Canada,148983.52
CUST0000739,Mary Johnson,40,Nigeria,87963.04
CUST0000740,Carlos Diaz,56,Nigeria,115172.33
CUST0000741,Wei Zhang,19,USA,23045.1
CUST0000742,Aisha Musa,69,UK,130928.67
CUST0000743,David Brown,42,Canada,119641.57
CUST0000744,David Brown,52,USA,119014.74
CUST0000745,Wei Zhang,60,USA,195727.46
CUST0000746,Carlos Diaz,51,Nigeria,103054.54
CUST0000747,Wei Zhang,27,Nigeria,60263.02
CUST0000748,Wei Zhang,18,Nigeria,129923.6
CUST0000749,Carlos Diaz,33,USA,81508.01
CUST0000750,David Brown,21,Nigeria,15355.91
CUST0000751,Carlos Diaz,38,UK,71538.45
CUST0000752,Aisha Musa,38,UAE,49925.99
CUST0000753,Ahmed Bello,65,Nigeria,131539.35
CUST0000754,Aisha Musa,24,UK,14301.14
CUST0000755,Carlos Diaz,26,Nigeria,166475.1
CUST0000756,Mary Johnson,48,UK,155471.16
CUST0000757,Fatima Ali,19,USA,127277.38
CUST0000758,Wei Zhang,53,Canada,42753.41
CUST0000759,Aisha Musa,70,Nigeria,66843.52
CUST0000760,Fatima Ali,64,Nigeria,61119.44
CUST0000761,David Brown,32,USA,115737.65
CUST0000762,Carlos Diaz,54,USA,34810.13
CUST0000763,Aisha Musa,36,Canada,121075.7
CUST0000764,Wei Zhang,41,Canada,128094.66
CUST0000765,Mary Johnson,51,Canada,13167.15
CUST0000766,John Smith,44,Canada,114072.27
CUST0000767,Aisha Musa,19,UK,145827.61
CUST0000768,Mary Johnson,62,UK,171170.2
CUST0000769,Wei Zhang,73,UAE,145596.5
CUST0000770,Ahmed Bello,28,USA,37272.64
CUST0000771,Mary Johnson,36,UAE,25400.21
CUST0000772,Wei Zhang,69,USA,119467.39
CUST0000773,Mary Johnson,48,UAE,97853.83
CUST0000774,David Brown,44,UK,149567.81
CUST0000775,Wei Zhang,33,USA,147191.96
CUST0000776,Fatima Ali,73,Nigeria,126243.75
CUST0000777,Mary Johnson,33,Nigeria,121284.85
CUST0000778,Aisha Musa,50,USA,81762.32
CUST0000779,Mary Johnson,69,UAE,192846.42
CUST0000780,Aisha Musa,73,Nigeria,95242.69
CUST0000781,Carlos Diaz,39,UAE,42482.65
CUST0000782,Mary Johnson,72,USA,55596.58
CUST0000783,Ahmed Bello,74,UK,68051.47
CUST0000784,Aisha Musa,29,USA,164693.99
CUST0000785,Ahmed Bello,73,Canada,107663.24
CUST0000786,Wei Zhang,20,UK,97947.41
CUST0000787,Carlos Diaz,38,USA,138790.61
CUST0000788,Wei Zhang,47,USA,159737.33
CUST0000789,Mary Johnson,22,UK,59162.51
CUST0000790,Mary Johnson,62,Nigeria,192979.19
CUST0000791,John Smith,44,Canada,104810.32
CUST0000792,Wei Zhang,60,UAE,151398.18
CUST0000793,Aisha Musa,23,UK,176257.07
CUST0000794,David Brown,65,Nigeria,10112.08
CUST0000795,John Smith,65,Canada,23421.56
CUST0000796,Ahmed Bello,25,Canada,124967.16
CUST0000797,John Smith,52,Nigeria,28827.35
CUST0000798,Wei Zhang,23,UK,87594.56
CUST0000799,Mary Johnson,59,Canada,120036.53
CUST0000800,Aisha Musa,71,UK,17299.37
CUST0000801,David Brown,23,USA,41592.85
CUST0000802,Ahmed Bello,73,Canada,115711.41
CUST0000803,Fatima Ali,24,UK,28895.16
CUST0000804,Mary Johnson,51,UAE,87197.17
CUST0000805,Wei Zhang,30,Canada,58611.67
CUST0000806,Wei Zhang,39,Canada,47762.22
CUST0000807,Mary Johnson,48,USA,83130.87
CUST0000808,Ahmed Bello,50,UK,106179.91
CUST0000809,Ahmed Bello,48,USA,2606.67
CUST0000810,Carlos Diaz,52,UK,114335.24
CUST0000811,Fatima Ali,47,Canada,95295.41
CUST0000812,Ahmed Bello,56,UK,34615.57
CUST0000813,Aisha Musa,67,USA,26691.81
CUST0000814,Fatima Ali,18,Nigeria,132591.74
CUST0000815,David Brown,41,USA,140194.02
CUST0000816,John Smith,44,USA,22001.12
CUST0000817,David Brown,40,UK,144706.98
CUST0000818,Wei Zhang,48,Canada,194297.28
CUST0000819,Wei Zhang,35,UAE,37532.46
CUST0000820,Carlos Diaz,20,UAE,79483.75
CUST0000821,Aisha Musa,42,Canada,42807.51
CUST0000822,Mary Johnson,22,UAE,117085.58
CUST0000823,John Smith,25,Nigeria,30132.74
CUST0000824,Fatima Ali,49,UAE,82055.8
CUST0000825,Fatima Ali,33,Canada,103509.89
CUST0000826,Fatima Ali,67,USA,23215.29
CUST0000827,Aisha Musa,66,UK,46249.39
CUST0000828,John Smith,57,USA,169971.05
CUST0000829,Ahmed Bello,19,Nigeria,123129.77
CUST0000830,John Smith,42,USA,87575.99
CUST0000831,Fatima Ali,58,Canada,105740.95
CUST0000832,John Smith,58,Nigeria,94848.89
CUST0000833,Fatima Ali,59,Nigeria,128033.88
CUST0000834,Ahmed Bello,45,Nigeria,42540.33
CUST0000835,John Smith,32,UAE,50176.3
CUST0000836,Aisha Musa,74,Canada,151929.87
CUST0000837,Ahmed Bello,69,USA,9767.34
CUST0000838,John Smith,62,USA,121008.21
CUST0000839,Carlos Diaz,54,Nigeria,4339.59
CUST0000840,Wei Zhang,61,Nigeria,46451.02
CUST0000841,Fatima Ali,28,UK,42485.24
CUST0000842,Carlos Diaz,51,Canada,146867.4
CUST0000843,Aisha Musa,46,Nigeria,7016.43
CUST0000844,John Smith,27,Canada,149432.25
CUST0000845,David Brown,74,UAE,155460.33
CUST0000846,Fatima Ali,70,UK,77234.47
CUST0000847,Wei Zhang,24,Canada,152514.92
CUST0000848,Aisha Musa,52,UAE,24740.88
CUST0000849,Fatima Ali,39,UK,63752.35
CUST0000850,Carlos Diaz,29,UAE,190716.46
CUST0000851,David Brown,53,UAE,9160.69
CUST0000852,John Smith,43,USA,20394.73
CUST0000853,Fatima Ali,51,UAE,111192.74
CUST0000854,Ahmed Bello,21,Canada,28034.62
CUST0000855,Fatima Ali,69,Canada,113709.59
CUST0000856,David Brown,27,UK,67507.49
CUST0000857,Ahmed Bello,43,Nigeria,72910.85
CUST0000858,Wei Zhang,59,UK,196483.54
CUST0000859,Wei Zhang,27,Nigeria,93688.32
CUST0000860,Ahmed Bello,18,UAE,186474.03
CUST0000861,Aisha Musa,40,UAE,35128.31
CUST0000862,David Brown,56,USA,153919.43
CUST0000863,Ahmed Bello,45,Nigeria,46421.59
CUST0000864,Carlos Diaz,69,UK,89356.32
CUST0000865,Carlos Diaz,41,UK,166680.82
CUST0000866,David Brown,45,Canada,141779.99
CUST0000867,Carlos Diaz,46,Nigeria,97887.18
CUST0000868,Fatima Ali,65,USA,5494.81
CUST0000869,John Smith,48,UK,123563.21
CUST0000870,Wei Zhang,70,Canada,183086.51
CUST0000871,Aisha Musa,49,Nigeria,67054.88
CUST0000872,Aisha Musa,69,Nigeria,134455.76
CUST0000873,Aisha Musa,30,Nigeria,124024.62
CUST0000874,John Smith,42,Canada,19596.57
CUST0000875,Mary Johnson,73,Nigeria,145475.97
CUST0000876,Wei Zhang,60,Nigeria,199012.25
CUST0000877,Carlos Diaz,33,UK,183151.67
CUST0000878,John Smith,71,USA,198205.7
CUST0000879,Mary Johnson,49,Nigeria,166471.68
CUST0000880,Aisha Musa,62,Canada,38975.44
CUST0000881,Fatima Ali,39,UAE,114343.71
CUST0000882,Fatima Ali,34,Canada,190115.69
CUST0000883,David Brown,38,USA,188594.43
CUST0000884,Fatima Ali,59,Nigeria,35149.21
CUST0000885,Ahmed Bello,31,UAE,4255.85
CUST0000886,John Smith,59,UAE,193280.17
CUST0000887,Aisha Musa,36,Canada,81351.4
CUST0000888,David Brown,39,Canada,61047.35
CUST0000889,Mary Johnson,72,UK,68976.42
CUST0000890,Ahmed Bello,54,UAE,71868.2
CUST0000891,Mary Johnson,22,UAE,112228.33
CUST0000892,Wei Zhang,30,USA,196426.99
CUST0000893,John Smith,36,USA,82385.01
CUST0000894,Wei Zhang,21,UAE,182945.88
CUST0000895,David Brown,37,Canada,112484.77
CUST0000896,John Smith,44,UAE,153061.33
CUST0000897,Fatima Ali,54,UAE,164509.97
CUST0000898,Ahmed Bello,23,UAE,117599.75
CUST0000899,Carlos Diaz,66,Canada,95275.42
CUST0000900,Carlos Diaz,68,UAE,37349.12
CUST0000901,John Smith,27,UAE,123776.86
CUST0000902,David Brown,73,Canada,174519.42
CUST0000903,Fatima Ali,60,Nigeria,19065.12
CUST0000904,Mary Johnson,69,Nigeria,37814.08
CUST0000905,John Smith,74,UAE,67542.33
CUST0000906,Fatima Ali,20,USA,160624.49
CUST0000907,Mary Johnson,24,UAE,120013.5
CUST0000908,Carlos Diaz,37,Nigeria,65635.91
CUST0000909,Wei Zhang,46,USA,139763.72
CUST0000910,Carlos Diaz,26,Nigeria,130715.82
CUST0000911,Carlos Diaz,72,UAE,163600.74
CUST0000912,John Smith,29,USA,187913.53
CUST0000913,Ahmed Bello,52,UAE,24332.35
CUST0000914,Carlos Diaz,62,UAE,168440.56
CUST0000915,Aisha Musa,20,Nigeria,82815.53
CUST0000916,David Brown,59,Canada,6906.77
CUST0000917,Wei Zhang,43,Canada,72309.78
CUST0000918,David Brown,19,UK,139832.07
CUST0000919,John Smith,63,UK,65214.07
CUST0000920,Ahmed Bello,44,Nigeria,160627.93
CUST0000921,Ahmed Bello,56,Canada,14582.56
CUST0000922,Ahmed Bello,45,UAE,152173.18
CUST0000923,John Smith,51,UK,19647.83
CUST0000924,John Smith,22,Canada,10761.61
CUST0000925,Wei Zhang,53,UK,189718.48
CUST0000926,David Brown,44,UAE,77321.86
CUST0000927,Mary Johnson,50,Canada,61969.74
CUST0000928,Mary Johnson,46,Canada,15862.31
CUST0000929,Mary Johnson,37,USA,98933.29
CUST0000930,Wei Zhang,41,UAE,175425.05
CUST0000931,Mary Johnson,33,UAE,90477.59
CUST0000932,Aisha Musa,32,Nigeria,148004.8
CUST0000933,Fatima Ali,72,UAE,179160.56
CUST0000934,Carlos Diaz,34,UK,23235.28
CUST0000935,Aisha Musa,26,UK,128080.13
CUST0000936,Carlos Diaz,25,UK,35163.13
CUST0000937,John Smith,54,UAE,174705.46
CUST0000938,Aisha Musa,52,UAE,113882.51
CUST0000939,Carlos Diaz,55,UK,104990.95
CUST0000940,Mary Johnson,42,UAE,181064.68
CUST0000941,Mary Johnson,24,Canada,109170.88
CUST0000942,Ahmed Bello,40,Canada,63985.04
CUST0000943,David Brown,33,Canada,25205.86
CUST0000944,Wei Zhang,64,UAE,32924.91
CUST0000945,Ahmed Bello,62,Canada,99546.27
CUST0000946,Ahmed Bello,19,UAE,93787.15
CUST0000947,Carlos Diaz,33,UAE,199079.86
CUST0000948,John Smith,71,Canada,176494.37
CUST0000949,Carlos Diaz,19,UK,107043.4
CUST0000950,John Smith,59,Canada,190925.36
CUST0000951,Wei Zhang,21,USA,144306.4
CUST0000952,John Smith,45,UAE,183230.22
CUST0000953,Carlos Diaz,45,UK,156166.27
CUST0000954,Fatima Ali,65,Canada,102449.01
CUST0000955,Wei Zhang,72,USA,183322.91
CUST0000956,Carlos Diaz,24,UAE,65703.74
CUST0000957,Carlos Diaz,56,Nigeria,78014.92
CUST0000958,Fatima Ali,36,Nigeria,146611.48
CUST0000959,Mary Johnson,45,Canada,114718.44
CUST0000960,John Smith,51,Canada,116632.79
CUST0000961,Fatima Ali,65,UAE,65210.54
CUST0000962,Carlos Diaz,40,Canada,147824.59
CUST0000963,Wei Zhang,31,Nigeria,132939.02
CUST0000964,Aisha Musa,74,Nigeria,47205.36
CUST0000965,John Smith,50,USA,113703.39
CUST0000966,Ahmed Bello,24,Nigeria,121490.51
CUST0000967,Ahmed Bello,54,USA,157353.74
CUST0000968,John Smith,25,UK,157340.93
CUST0000969,John Smith,61,Canada,65629.14
CUST0000970,David Brown,31,Canada,24884.08
CUST0000971,John Smith,65,UK,172983.56
CUST0000972,Aisha Musa,72,UAE,99749.68
CUST0000973,Aisha Musa,64,USA,3243.15
CUST0000974,Mary Johnson,65,Canada,167741.93
CUST0000975,John Smith,54,UK,40700.3
CUST0000976,Carlos Diaz,71,UK,28910.25
CUST0000977,Aisha Musa,49,UAE,81097.3
CUST0000978,John Smith,46,Nigeria,122508.44
CUST0000979,Fatima Ali,57,UK,197050.3
CUST0000980,Carlos Diaz,39,Canada,42968.38
CUST0000981,Ahmed Bello,66,Nigeria,18269.46
CUST0000982,John Smith,62,Canada,18920.64
CUST0000983,Ahmed Bello,38,UK,58613.43
CUST0000984,John Smith,46,UK,98959.04
CUST0000985,Carlos Diaz,56,UAE,155782.86
CUST0000986,Mary Johnson,40,Canada,44467.87
CUST0000987,Aisha Musa,44,USA,175981.95
CUST0000988,Carlos Diaz,74,UAE,85709.13
CUST0000989,Ahmed Bello,55,UAE,163904.61
CUST0000990,Mary Johnson,59,UK,26901.48
CUST0000991,Fatima Ali,60,UK,48308.88
CUST0000992,Mary Johnson,53,Nigeria,110726.75
CUST0000993,Mary Johnson,68,UAE,79058.78
CUST0000994,Aisha Musa,50,UAE,157575.98
CUST0000995,Fatima Ali,68,UK,181704.38
CUST0000996,Mary Johnson,62,Nigeria,115488.05
CUST0000997,Mary Johnson,48,Canada,161228.22
CUST0000998,Wei Zhang,35,UK,83911.26
CUST0000999,Carlos Diaz,55,UK,128130.08
CUST0001000,Aisha Musa,61,UK,69360.44
CUST0001001,David Brown,38,USA,129246.46
CUST0001002,Fatima Ali,69,USA,35219.7
CUST0001003,Aisha Musa,65,Canada,5533.59
CUST0001004,Ahmed Bello,66,Nigeria,39183.6
CUST0001005,Carlos Diaz,19,UK,92496.23
CUST0001006,Aisha Musa,34,Canada,140457.38
CUST0001007,Ahmed Bello,53,UK,160356.74
CUST0001008,Mary Johnson,58,Nigeria,69942.83
CUST0001009,Carlos Diaz,47,Canada,93744.4
CUST0001010,Carlos Diaz,42,USA,106508.09
CUST0001011,Wei Zhang,40,Nigeria,4002.4
CUST0001012,Wei Zhang,57,USA,166825.65
CUST0001013,Carlos Diaz,52,UAE,83374.93
CUST0001014,Ahmed Bello,70,Nigeria,49239.18
CUST0001015,John Smith,34,USA,94899.18
CUST0001016,Wei Zhang,61,UK,92384.36
CUST0001017,Mary Johnson,48,UK,180014.59
CUST0001018,Ahmed Bello,25,Canada,193655.75
CUST0001019,Carlos Diaz,36,Canada,18580.58
CUST0001020,David Brown,68,Nigeria,108498.22
CUST0001021,David Brown,68,UK,113458.43
CUST0001022,Carlos Diaz,38,UAE,127563.9
CUST0001023,Carlos Diaz,18,UK,68806.42
CUST0001024,Mary Johnson,39,Canada,170062.2
CUST0001025,Mary Johnson,65,UAE,123791.27
CUST0001026,Fatima Ali,57,UAE,7790.68
CUST0001027,Ahmed Bello,49,UK,41079.97
CUST0001028,Wei Zhang,65,Nigeria,167456.91
CUST0001029,Aisha Musa,62,USA,123911.53
CUST0001030,Ahmed Bello,62,Nigeria,142735.1
CUST0001031,John Smith,41,UK,15344.52
CUST0001032,David Brown,56,UK,171904.79
CUST0001033,Aisha Musa,22,UAE,121996.77
CUST0001034,Ahmed Bello,36,Nigeria,99130.05
CUST0001035,Wei Zhang,33,Canada,67064.92
CUST0001036,Mary Johnson,23,USA,34621.62
CUST0001037,John Smith,20,USA,184417.48
CUST0001038,Fatima Ali,52,UAE,123937.87
CUST0001039,Wei Zhang,29,UAE,40594.75
CUST0001040,Wei Zhang,33,USA,118343.73
CUST0001041,John Smith,38,Canada,194690.24
CUST0001042,Ahmed Bello,62,USA,100037.35
CUST0001043,John Smith,65,UK,107681.87
CUST0001044,John Smith,48,USA,58637.83
CUST0001045,David Brown,27,UAE,40716.04
CUST0001046,Wei Zhang,56,UAE,9299.18
CUST0001047,Wei Zhang,48,UK,107656.87
CUST0001048,David Brown,23,UK,98226.78
CUST0001049,Mary Johnson,19,Nigeria,14528.78
CUST0001050,Ahmed Bello,48,Nigeria,16033.12
CUST0001051,Wei Zhang,25,Nigeria,168256.96
CUST0001052,Ahmed Bello,66,UAE,58976.52
CUST0001053,Mary Johnson,27,UAE,197660.99
CUST0001054,Carlos Diaz,20,UK,52664.36
CUST0001055,Wei Zhang,31,UK,21267.14
CUST0001056,Wei Zhang,37,Nigeria,25857.02
CUST0001057,Wei Zhang,18,USA,93754.31
CUST0001058,David Brown,28,UAE,38983.51
CUST0001059,John Smith,58,Nigeria,133196.66
CUST0001060,David Brown,24,Canada,174911.92
CUST0001061,Mary Johnson,24,USA,110065.95
CUST0001062,Wei Zhang,50,UAE,132284.49
CUST0001063,Wei Zhang,41,Canada,87811.93
CUST0001064,Mary Johnson,55,USA,78547.55
CUST0001065,Ahmed Bello,57,USA,139831.52
CUST0001066,Mary Johnson,28,Canada,80941.66
CUST0001067,Carlos Diaz,21,Nigeria,77508.83
CUST0001068,Ahmed Bello,43,UK,168825.61
CUST0001069,Wei Zhang,41,Nigeria,128271.79
CUST0001070,John Smith,34,UAE,175253.98
CUST0001071,Aisha Musa,20,UAE,158071.9
CUST0001072,John Smith,59,USA,57333.62
CUST0001073,Aisha Musa,28,USA,62969.8
CUST0001074,Carlos Diaz,40,Canada,7301.41
CUST0001075,Carlos Diaz,48,Canada,45206.33
CUST0001076,Fatima Ali,27,UAE,197025.97
CUST0001077,David Brown,37,Nigeria,32406.59
CUST0001078,Aisha Musa,38,UK,181009.11
CUST0001079,David Brown,32,UAE,30300.88
CUST0001080,Fatima Ali,29,Canada,114289.73
CUST0001081,Mary Johnson,52,Canada,125560.41
CUST0001082,Mary Johnson,61,Nigeria,6619.14
CUST0001083,Wei Zhang,23,Nigeria,107023.64
CUST0001084,David Brown,67,Nigeria,99589.4
CUST0001085,Ahmed Bello,46,Nigeria,137480.8
CUST0001086,Fatima Ali,39,UK,91794.96
CUST0001087,David Brown,33,UAE,81753.07
CUST0001088,Carlos Diaz,20,UAE,151753.09
CUST0001089,Fatima Ali,28,UK,128016.68
CUST0001090,Wei Zhang,49,Nigeria,85128.26
CUST0001091,Mary Johnson,45,UAE,117448.97
CUST0001092,Aisha Musa,56,Canada,179834.52
CUST0001093,Aisha Musa,18,UK,196481.79
